Q_TotalDuration,Q1.1,Q1.1_TEXT,Q1.2,Q1.3,Q1.4,Q1.5,Q1.6,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.1_7,Q7.1_8,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.2_5,Q7.2_6,Q7.2_7,Q7.2_8,Q14.1,Q14.2,Q14.3,Q14.4_1,Q14.4_2,Q14.4_3,Q14.4_4,Q14.4_5,Q14.4_6,Q14.4_7,Q14.5_1,Q14.5_2,Q14.5_3,Q14.5_4,Q14.5_5,Q14.5_6,Q14.5_7,Q14.5_8,Q14.5_9,Q14.5_10,Q15.1,Cluster_3
1070,2, ,4,3,5,5,5,2,2,1,1,1,2,1,2,22,19,-26,37,48,50,43,23,3,5,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,2
1176,1, ,6,1,6,5,5,1,2,1,1,2,1,1,2,19,-19,-22,10,27,21,10,-23,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3
447,1, ,4,1,5,5,3,2,1,1,1,1,1,1,2,10,34,10,32,25,6,6,15,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3
1518,2, ,4,1,7,5,4,1,1,1,1,1,1,1,2,27,7,12,29,41,38,24,14,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1
2087,1, ,4,3,5,5,4,1,1,1,1,1,2,1,2,23,-40,27,32,22,35,23,23,1,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
679,2, ,3,1,5,5,6,2,1,2,2,1,2,2,2,28,32,22,31,25,33,29,24,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1510,2, ,3,3,5,5,4,2,2,1,1,1,1,1,2,20,20,-10,20,20,45,-40,1,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2
1335,2, ,3,2,3,4,3,1,2,1,1,1,1,1,2,-30,50,-38,50,50,50,-50,-29,2,4,3,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,2
426,1, ,4,1,5,5,4,2,1,1,1,1,2,2,2,46,37,45,25,33,25,40,36,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,11,1
811,1, ,3,2,7,5,4,2,2,2,2,1,2,2,2,35,29,30,35,32,27,20,25,2,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
4061,2, ,4,3,6,5,5,1,1,1,1,2,1,1,2,11,19,11,28,13,24,-24,11,2,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3
1638,2, ,4,3,3,5,3,1,1,1,1,1,1,1,2,27,33,5,35,35,37,-22,-24,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,5,2
3140,1, ,3,2,3,5,1,1,2,2,1,1,1,1,2,25,-25,20,15,20,15,-15,15,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3
1073,1, ,5,1,6,5,3,2,1,1,1,2,1,1,2,-13,41,-3,40,25,12,-14,-3,2,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,2
1294,1, ,5,2,3,4,3,2,2,1,2,1,2,2,2,27,48,44,43,42,47,46,48,2,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
904,1, ,6,3,5,5,5,2,1,2,1,1,1,2,2,11,18,-38,26,18,29,-1,-1,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11,3
816,1, ,6,3,6,5,3,2,2,1,1,2,2,1,2,42,27,43,43,38,50,16,21,2,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1
1341,1, ,2,2,5,4,2,2,2,2,1,1,1,1,2,50,42,29,30,21,22,22,-7,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
450,2, ,3,2,6,4,6,1,1,2,1,1,1,1,2,41,-42,32,49,39,48,47,48,1,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
626,1, ,4,1,3,5,3,2,2,2,2,2,2,2,2,22,17,28,11,32,45,41,24,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1176,2, ,5,3,5,5,5,2,1,2,1,2,1,1,2,8,40,2,41,42,46,1,1,1,3,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,2
1035,2, ,4,1,5,5,3,2,1,1,1,1,1,1,2,37,19,30,37,40,40,44,45,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1
807,2, ,2,1,3,5,1,2,2,2,1,1,1,1,2,1,30,1,20,35,33,16,10,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2
483,2, ,5,2,5,5,3,2,2,2,2,2,2,2,2,47,47,44,47,40,42,46,45,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
589,1, ,3,1,6,5,3,1,1,1,1,1,1,1,2,23,16,23,28,22,29,19,28,2,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
477,1, ,3,2,5,5,4,2,1,1,2,2,1,1,2,47,39,39,45,41,39,42,46,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1
1173,2, ,3,2,3,5,4,2,2,2,1,2,1,1,2,-35,23,-23,29,22,38,-33,-47,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
2050,2, ,3,3,5,5,5,2,2,1,1,1,1,1,2,11,-18,-24,41,7,7,10,12,1,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,3
981,1, ,4,1,5,5,4,2,2,2,2,2,2,2,2,44,39,44,44,40,43,40,46,1,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
470,2, ,2,2,5,5,3,2,2,2,2,2,2,2,2,50,50,-50,50,50,50,-50,-50,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
615,2, ,4,1,7,5,5,2,1,1,1,1,2,1,2,-5,36,7,18,34,31,-19,9,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2
701,2, ,3,3,6,5,3,2,1,1,1,1,2,1,2,38,-26,20,29,37,35,-39,-34,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3
487,1, ,3,3,5,5,4,2,1,2,2,2,2,1,2,44,46,43,35,47,43,47,47,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
1305,2, ,6,1,3,5,3,1,1,1,1,1,1,1,2,-31,-3,-21,3,23,22,-10,-7,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
1083,2, ,4,3,5,5,5,2,2,2,2,2,1,1,2,-27,45,0,26,50,50,-41,-41,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,2
528,1, ,4,1,6,5,4,2,2,2,1,2,1,1,2,33,49,39,48,24,50,48,-26,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
2468,2, ,4,3,5,5,3,2,1,1,1,1,1,2,2,21,17,-26,15,38,26,-40,2,3,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,3
931,1, ,4,1,7,5,5,1,1,1,1,1,1,1,2,23,38,33,15,33,39,43,35,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
1451,1, ,5,3,6,5,5,2,2,1,1,2,2,1,2,29,-10,5,29,17,10,14,19,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
848,2, ,3,3,5,5,5,2,1,1,1,1,1,1,2,45,5,-35,50,20,2,-20,22,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3
661,1, ,3,1,5,5,4,2,2,2,2,1,2,1,2,-31,40,-32,42,43,43,-33,-11,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2
933,1, ,5,1,5,5,4,2,2,2,1,2,2,2,2,41,47,33,44,32,42,29,28,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
1185,2, ,4,2,3,4,2,1,2,2,2,2,2,1,2,46,18,20,39,34,32,1,34,1,4,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,1
527,1, ,3,1,5,5,3,2,2,2,2,1,1,2,2,7,15,18,14,19,14,17,11,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3
701,2, ,4,3,3,5,4,2,2,2,1,1,1,1,2,6,15,-16,27,38,30,-23,1,2,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2
1408,2, ,6,3,6,5,4,2,1,1,1,1,1,1,2,47,47,1,45,21,42,32,1,2,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2
1323,1, ,4,3,5,5,4,2,2,2,1,1,1,1,2,1,50,-50,50,50,50,-50,-50,2,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2
740,1, ,3,2,3,4,4,2,1,1,1,1,1,1,2,40,-33,27,11,-28,-32,27,41,2,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3
1604,2, ,3,3,5,5,3,2,1,1,1,1,1,1,2,40,10,30,40,30,30,30,30,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
857,2, ,2,2,3,4,1,2,2,1,1,2,1,1,2,-10,49,-12,38,32,14,3,-2,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
366,2, ,3,2,6,5,4,1,1,1,1,1,1,1,2,21,10,29,14,21,1,30,23,2,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3
2412,2, ,2,2,5,5,3,2,2,1,1,1,1,1,2,12,41,-28,41,39,37,-33,-31,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,2
1389,2, ,3,3,7,5,4,2,2,2,1,2,2,2,2,30,44,-28,50,31,39,-20,14,1,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2
1188,2, ,3,3,7,5,3,2,2,1,1,2,1,1,2,9,20,-50,24,23,24,-31,-31,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
396,2, ,3,2,5,4,4,2,1,1,2,1,1,1,2,39,40,38,23,34,23,31,27,1,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1
1332,2, ,3,3,6,5,4,1,2,1,2,2,2,2,2,29,30,-21,50,33,47,-14,-10,2,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2
1151,2, ,3,3,6,5,5,1,1,1,2,1,2,2,2,21,19,33,21,12,20,36,19,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3
535,1, ,4,2,3,5,3,2,2,1,1,1,1,1,2,23,14,28,25,29,35,29,33,2,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
8590,2, ,4,2,3,4,3,1,1,1,1,1,1,1,2,8,3,6,2,5,8,3,7,2,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7,3
905,1, ,4,3,5,5,5,2,2,1,1,1,2,1,2,50,4,50,50,50,50,34,38,2,4,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
2142,2, ,3,2,6,4,4,2,1,2,1,2,2,2,2,12,39,8,19,9,33,24,19,2,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3
1044,2, ,3,3,5,5,4,2,2,1,1,1,1,2,2,39,30,41,41,40,39,0,-17,1,3,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2
1093,2, ,2,1,6,5,6,2,1,1,1,2,2,2,2,30,20,35,28,27,49,37,32,2,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1054,2, ,2,1,3,5,7,1,2,1,1,1,1,1,2,-50,50,-50,50,50,50,-50,-50,2,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9,2
1086,2, ,3,3,5,5,4,2,1,2,2,2,1,2,2,43,46,43,50,48,49,49,41,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
769,2, ,5,2,5,4,7,2,2,1,1,2,1,1,2,-33,-37,-32,-19,16,29,-5,-29,2,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3
1070,2, ,5,2,6,4,3,2,1,2,1,2,2,2,2,19,-23,-15,50,35,50,-7,-23,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
428,2, ,3,1,5,5,3,1,1,1,1,1,1,1,2,20,23,28,29,32,42,34,21,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1
1225,2, ,3,1,3,5,1,2,1,1,1,1,1,1,2,8,2,-10,14,24,22,12,11,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3
835,2, ,3,3,6,5,3,2,2,1,1,1,1,1,2,12,24,0,12,23,22,-7,2,2,3,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,3
1248,2, ,3,3,5,5,4,1,1,1,1,1,1,1,2,50,28,42,43,14,28,50,47,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1
585,2, ,5,3,3,5,5,1,1,1,1,1,2,1,2,9,17,-15,37,15,9,33,-8,2,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
2315,1, ,3,3,5,5,4,2,2,1,1,1,1,1,2,-20,5,-10,15,10,20,-20,5,2,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,3
666,1, ,3,3,5,5,4,2,2,2,2,2,2,2,2,28,26,25,25,25,25,25,24,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
838,2, ,3,1,5,5,4,2,2,1,1,2,1,2,2,2,2,1,3,1,1,1,2,2,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3
344,1, ,2,1,3,5,3,1,1,1,2,2,2,1,2,-6,13,1,2,-26,29,21,-50,2,4,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2,3
1217,2, ,6,3,5,5,3,2,1,1,1,1,1,1,2,0,5,-11,0,10,0,0,0,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3
2582,1, ,6,3,5,5,5,2,2,1,1,1,2,2,2,-32,15,-32,23,50,50,41,29,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2
1118,1, ,4,1,6,5,3,2,1,2,1,1,2,2,2,41,40,41,40,41,40,41,41,1,3,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1
668,2, ,4,3,3,5,4,1,2,2,1,2,2,1,2,24,-8,15,23,20,33,30,-8,2,4,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,3
3061,1, ,4,3,6,5,5,2,2,2,2,1,1,1,2,30,-23,24,27,29,23,-19,27,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
2470,1, ,6,1,3,5,4,1,1,1,1,1,1,1,2,6,10,28,32,23,33,-12,7,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
451,1, ,4,1,7,5,5,2,2,2,1,2,1,1,2,29,16,22,42,-33,-7,49,38,1,5,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3
1050,1, ,6,3,5,5,5,2,2,2,2,2,1,2,2,3,35,-24,25,37,20,-30,-6,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2
1202,2, ,6,3,5,5,5,1,1,1,1,1,1,1,2,-9,33,1,39,40,40,22,32,2,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2
1437,2, ,3,3,5,5,3,2,1,1,1,1,1,1,2,24,21,21,22,22,23,-20,-1,1,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3
1199,1, ,4,2,5,5,6,2,2,1,1,1,2,1,2,38,35,45,36,39,45,45,12,2,4,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,1
540,2, ,2,2,5,4,1,1,1,1,1,1,1,2,2,25,-8,-1,-11,5,32,42,46,2,3,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,3
762,2, ,3,2,5,4,5,1,1,1,1,2,1,2,2,27,11,10,12,-5,16,22,3,1,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3
991,1, ,3,1,3,5,3,2,2,1,1,2,1,2,2,37,23,35,40,20,13,-10,22,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1
1129,1, ,3,3,5,5,3,1,2,1,1,1,1,1,2,14,8,-10,5,7,-10,7,8,2,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3
3553,2, ,6,3,3,5,3,2,2,1,1,1,1,1,2,8,50,-48,50,50,49,25,6,1,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2
1770,2, ,6,3,3,5,4,2,2,1,1,1,1,1,2,0,16,-14,39,39,39,-15,-10,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,2
1104,1, ,3,2,5,4,4,1,1,1,1,1,1,1,2,10,9,15,8,7,14,11,23,1,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,3
511,1, ,3,1,5,5,4,2,1,1,2,2,2,2,2,16,24,15,20,-13,-12,24,38,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3
1903,2, ,2,1,3,5,2,2,2,1,1,1,1,2,2,-26,48,-20,29,19,44,-2,-16,2,2,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2
355,1, ,3,3,5,5,4,2,1,2,2,2,2,2,2,46,47,49,44,48,50,46,46,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
593,2, ,2,1,5,5,3,2,1,1,1,1,2,1,2,42,29,27,21,32,12,23,38,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1
1712,2, ,5,3,5,5,5,2,1,1,1,2,1,2,2,48,22,45,47,41,39,6,36,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
1816,2, ,6,3,5,5,4,2,2,1,1,1,1,1,2,25,49,23,17,34,22,-23,11,2,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1
1125,1, ,3,3,5,5,4,1,1,1,1,1,1,1,2,50,-30,30,50,50,50,30,30,1,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
2013,2, ,3,2,5,5,4,2,2,1,1,2,1,2,2,-31,50,-50,50,50,50,-50,15,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2
813,2, ,4,3,5,5,4,2,2,1,2,2,2,2,2,42,48,39,48,24,36,-40,45,2,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1
2814,2, ,4,1,3,5,6,2,2,1,1,1,2,1,2,17,7,14,-6,35,27,-26,-15,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,6,3
1301,2, ,3,3,6,5,3,2,1,1,1,1,1,1,2,-35,-7,-47,19,21,28,14,34,2,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
1053,2, ,3,2,2,4,2,2,2,1,2,1,1,1,2,-2,35,22,39,21,30,-13,7,3,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2
362,2, ,3,1,5,5,3,2,2,2,2,2,2,2,2,12,17,19,19,11,11,10,14,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3
1030,2, ,4,1,5,5,4,2,2,2,1,2,2,2,2,50,27,28,50,50,50,22,34,2,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1
1150,1, ,4,3,5,5,5,1,1,1,1,1,1,1,2,38,-39,38,38,38,40,38,41,1,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
880,2, ,6,3,6,5,4,2,2,2,1,2,1,1,2,5,50,25,50,50,50,-24,-1,2,5,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2
1754,2, ,6,2,3,5,3,1,1,1,1,1,1,1,2,0,40,-20,40,40,50,20,11,3,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
940,1, ,3,3,3,5,3,2,1,1,1,1,1,1,2,-12,-14,-19,31,27,-9,25,13,1,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3
1305,2, ,3,3,5,5,4,2,1,1,1,1,1,1,2,38,15,22,14,14,23,4,7,2,4,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3
972,1, ,4,3,7,5,3,1,2,1,2,1,1,1,2,43,44,40,47,41,43,-30,20,2,2,3,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1
1321,2, ,4,3,5,5,3,2,2,1,1,1,1,2,2,18,25,23,36,35,36,2,40,3,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1
892,2, ,4,1,6,5,3,2,1,1,1,1,1,1,2,-30,9,-25,35,21,9,-30,21,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
889,1, ,4,2,5,5,4,2,1,1,1,1,1,1,2,31,-5,30,50,30,24,-12,31,1,4,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
962,2, ,3,3,5,5,3,2,1,2,1,1,1,1,2,32,-10,28,26,23,23,25,28,1,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
5835,1, ,3,3,3,5,5,2,1,2,1,1,1,1,2,17,4,22,40,3,50,-32,10,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3
767,1, ,3,1,7,5,6,1,1,2,2,1,1,2,2,43,28,-10,23,33,43,26,38,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
400,1, ,3,1,5,5,6,1,1,1,1,1,1,1,2,28,25,16,18,29,17,39,31,2,5,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1642,2, ,4,1,7,5,7,2,2,2,2,2,2,2,2,49,32,48,48,47,48,49,48,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1081,2, ,4,2,5,5,3,2,1,2,1,1,1,2,2,50,13,-10,20,50,48,14,35,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1554,2, ,4,2,4,4,3,1,1,1,1,1,2,1,2,32,32,30,28,32,50,29,26,2,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
968,2, ,6,2,5,4,3,2,1,1,1,1,1,1,2,4,-21,1,49,49,50,-21,-6,3,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
1546,2, ,3,3,5,5,5,1,2,2,1,2,1,1,2,34,47,-27,37,47,38,-28,3,1,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6,2
1708,1, ,6,3,5,5,3,2,2,1,1,2,1,2,2,-23,27,1,29,50,50,1,18,1,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2
949,2, ,2,2,5,4,1,2,2,1,1,1,1,1,2,-50,26,50,-2,50,50,0,9,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2
1079,1, ,3,1,5,5,5,2,1,2,1,1,1,2,2,50,39,29,39,7,27,50,12,2,5,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
649,1, ,4,1,7,5,4,2,2,2,2,1,2,2,2,46,46,38,45,45,43,45,45,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
744,2, ,4,3,5,5,4,2,1,1,1,1,1,1,2,30,-11,30,42,1,-7,-16,20,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,3
1731,2, ,4,3,6,5,4,1,1,1,1,1,1,1,2,44,-28,-27,-29,-16,-34,39,29,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
1069,2, ,4,3,3,5,3,2,2,1,1,1,1,1,2,-45,15,0,25,20,9,-14,-4,3,3,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,3
