Q_TotalDuration,Q1.1,Q1.1_TEXT,Q1.2,Q1.3,Q1.4,Q1.5,Q1.6,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.1_7,Q7.1_8,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.2_5,Q7.2_6,Q7.2_7,Q7.2_8,Q14.1,Q14.2,Q14.3,Q14.4_1,Q14.4_2,Q14.4_3,Q14.4_4,Q14.4_5,Q14.4_6,Q14.4_7,Q14.5_1,Q14.5_2,Q14.5_3,Q14.5_4,Q14.5_5,Q14.5_6,Q14.5_7,Q14.5_8,Q14.5_9,Q14.5_10,Q15.1,Cluster_3
1752,2, ,4,3,6,5,3,2,2,1,1,1,1,1,2,22,48,-44,49,50,50,-26,5,2,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2
1106,1, ,4,3,6,5,5,2,1,2,1,2,2,2,2,42,40,44,44,47,32,35,37,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
5101,2, ,5,1,3,5,3,2,2,1,1,1,1,1,2,8,-4,5,6,-4,2,5,3,2,3,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,6,3
2031,1, ,3,2,7,4,7,2,1,1,1,1,1,1,2,30,-14,23,18,18,30,16,33,1,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
338,2, ,4,1,5,5,4,2,1,2,2,1,1,2,2,23,38,25,39,39,31,34,38,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1
822,1, ,5,1,6,5,7,2,2,2,2,2,2,2,2,19,50,18,27,28,49,-12,-21,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,2
1068,1, ,4,1,5,5,5,2,1,1,1,1,1,1,2,25,24,34,12,33,26,26,38,1,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1
686,1, ,4,3,5,5,3,2,2,1,1,2,1,2,2,-37,21,-20,41,21,10,-9,-9,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
903,1, ,4,1,5,5,5,1,1,1,1,1,1,2,2,18,5,10,-4,6,5,-38,-4,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
815,2, ,6,3,3,5,3,1,2,1,1,1,1,1,2,-27,39,-23,20,43,30,-7,-13,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2
1449,2, ,3,3,5,5,4,2,2,2,1,1,1,2,2,34,47,41,50,-5,44,-4,41,1,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1
927,2, ,3,1,5,5,3,2,2,1,2,2,1,2,2,50,50,11,50,50,46,32,-37,1,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2
785,2, ,6,3,6,5,4,2,1,1,1,1,1,1,2,-30,35,-5,20,37,25,-24,-16,2,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2
740,2, ,3,1,6,5,3,2,1,1,2,2,2,2,2,50,-32,50,-20,12,38,15,50,2,3,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,3
1249,2, ,2,2,3,4,2,2,1,2,1,1,2,2,2,-21,31,-21,37,-24,38,-28,4,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
579,2, ,4,1,3,5,4,2,2,2,1,1,2,2,2,12,4,-30,30,20,38,8,7,1,4,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,3
356,1, ,4,1,5,5,4,1,1,1,1,1,1,1,2,24,22,19,26,35,25,29,16,2,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
1506,2, ,3,2,3,5,2,1,2,1,1,2,1,1,2,-10,38,-13,37,36,37,-23,5,2,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,2
1663,1, ,3,1,6,5,4,2,2,2,2,1,2,2,2,50,35,39,40,44,37,46,39,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1
981,1, ,5,1,5,5,6,2,2,2,2,2,2,2,2,32,34,45,40,46,41,42,31,1,5,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1396,2, ,5,3,5,5,5,2,1,1,1,1,1,1,2,8,-13,21,-21,-22,-2,8,20,2,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
890,2, ,3,1,6,5,5,1,1,1,1,1,1,1,2,22,-44,-29,-39,30,20,25,34,1,5,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3
1476,2, ,6,3,5,5,7,2,2,1,1,1,1,1,2,49,-9,-36,50,12,37,13,-14,2,4,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,3
1605,2, ,4,1,6,5,4,1,1,2,1,1,2,2,2,30,-36,38,39,48,37,-13,34,1,4,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1220,1, ,4,3,5,5,4,2,1,1,2,1,2,1,2,31,35,39,29,31,36,27,32,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
2314,1, ,5,3,6,5,5,2,2,1,1,1,1,1,2,1,7,2,35,15,21,-18,6,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
1264,1, ,3,1,5,5,6,2,1,1,1,1,1,1,2,3,-50,42,40,41,33,37,38,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3
1745,1, ,3,3,5,5,4,2,2,2,1,1,1,1,2,41,35,30,35,39,41,38,28,1,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1593,2, ,5,3,6,5,3,2,2,1,2,1,1,1,2,40,39,-50,50,26,50,-24,-7,2,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2
4239,2, ,4,1,7,5,3,2,1,1,1,1,1,1,2,50,-20,-10,20,20,20,-30,20,1,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3
2137,2, ,2,3,5,5,3,2,2,1,1,1,1,2,2,35,5,-25,20,30,25,15,35,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3
7395,1, ,5,3,6,5,3,2,2,2,1,1,1,1,2,-36,31,-36,33,22,35,-25,-16,2,3,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,2
3623,2, ,5,1,3,5,3,1,2,1,1,1,1,1,2,15,38,-8,38,39,42,-21,15,2,3,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,2
1893,2, ,5,3,7,5,5,2,2,2,1,2,1,1,2,0,41,-20,10,30,20,-20,-41,2,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2
8520,2, ,3,3,5,5,3,2,2,2,1,1,2,1,2,47,30,49,49,41,42,49,48,2,2,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1
1282,1, ,5,3,5,5,5,1,1,1,1,1,2,1,2,35,-21,37,32,38,16,41,42,2,5,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
3773,1, ,3,1,5,5,6,2,2,2,2,1,1,1,2,36,10,28,16,26,19,25,36,1,5,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
2264,2, ,4,3,3,5,5,2,2,1,1,1,1,1,2,13,1,7,37,-1,37,11,21,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3
1147,1, ,6,3,5,5,4,2,1,1,1,1,1,1,2,28,-23,-50,16,29,43,-27,17,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3
6978,2, ,6,3,5,5,3,1,2,1,1,1,1,1,2,-35,-2,1,8,35,6,-16,-12,2,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,3
7520,2, ,3,1,5,5,6,2,2,2,2,2,2,2,2,50,50,50,50,50,50,50,50,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1853,2, ,3,3,6,5,4,2,1,2,1,1,1,2,2,35,26,33,29,17,18,34,14,1,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1233,1, ,3,1,5,5,3,2,2,2,1,2,1,2,2,13,25,33,47,38,48,43,34,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
2511,1, ,3,2,5,4,2,1,2,2,1,1,1,2,2,40,50,0,50,50,50,26,10,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
579,1, ,3,3,5,5,5,2,2,2,2,2,2,2,2,27,25,27,29,28,28,26,26,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
3101,2, ,4,1,5,5,4,2,1,1,1,1,1,1,2,1,14,1,23,24,29,1,2,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,3
6066,1, ,4,3,6,5,3,1,1,2,1,1,2,1,2,48,-19,46,49,47,45,45,48,1,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
754,1, ,3,1,5,5,4,2,1,2,1,1,1,1,2,-5,-6,-4,11,15,2,-2,-10,2,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
79381,2, ,2,2,5,4,2,1,1,2,2,1,1,1,2,-11,16,7,22,2,8,-16,19,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3
1600,1, ,4,3,5,5,4,2,2,2,1,1,2,1,2,26,29,8,36,32,27,21,-6,2,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,2
1553,2, ,3,3,6,5,3,2,2,1,1,1,1,1,2,25,41,36,47,40,45,17,-17,2,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2
5576,1, ,3,2,5,5,4,2,2,2,2,1,2,1,2,45,45,44,50,49,50,-30,41,1,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,1
801,1, ,4,3,5,5,5,1,1,1,1,1,1,1,2,30,-45,23,36,27,30,30,30,1,5,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,3
2224,2, ,2,2,3,4,1,2,2,2,1,1,1,1,2,20,15,5,50,20,40,-5,-15,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2
8779,1, ,4,3,5,5,4,2,2,1,1,1,1,1,2,0,50,-50,50,50,50,-49,-41,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,2
1421,1, ,3,3,5,5,3,2,2,2,2,2,1,1,2,34,35,24,33,27,10,21,27,1,2,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,1
8389,1, ,4,3,5,5,3,2,2,1,1,1,1,1,2,0,10,30,50,30,50,0,10,2,4,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2
921,1, ,4,3,5,5,3,2,2,2,2,2,2,2,2,49,-1,34,41,48,43,47,47,1,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
3946,1, ,4,3,5,5,5,1,1,1,1,1,1,1,2,4,-19,1,10,6,11,18,17,1,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
803,1, ,4,1,3,5,3,1,1,2,1,1,1,1,2,-31,20,0,21,37,31,-34,-19,3,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,2
1822,2, ,2,2,3,4,1,2,2,1,1,1,1,1,2,0,50,10,37,47,50,6,-5,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2
1507,3,29,3,3,6,5,4,1,1,1,1,1,2,1,2,-33,17,-2,17,-6,47,-42,-17,2,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
567,1, ,2,1,5,5,2,1,1,1,1,1,2,2,2,23,-14,-22,21,-22,-24,-22,24,1,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3
748,2, ,5,2,5,5,5,1,1,1,1,1,1,1,2,30,26,28,46,27,23,26,29,1,3,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1
941,1, ,4,3,5,5,4,2,2,1,1,1,1,2,2,22,33,31,21,46,25,44,40,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1215,1, ,3,3,5,5,6,2,2,2,1,2,2,2,2,39,41,44,44,42,45,45,44,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,7,1
398,1, ,3,3,5,5,3,2,2,2,2,2,2,2,2,37,35,33,37,37,36,37,36,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1008,2, ,4,1,3,5,2,1,2,1,1,1,1,1,2,39,-41,33,24,32,30,25,46,2,4,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3
2021,1, ,3,1,5,5,4,2,1,1,1,1,2,1,2,35,32,18,25,34,28,33,39,2,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1788,1, ,3,3,5,5,4,1,2,2,1,1,1,1,2,1,-8,1,14,21,14,13,20,1,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,3
2427,1, ,4,2,7,5,5,2,2,2,1,1,1,1,2,33,-26,25,34,30,32,22,35,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3
1400,1, ,3,2,5,4,7,1,2,2,1,1,2,2,2,50,49,50,50,50,50,49,50,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
3208,1, ,4,1,5,5,3,1,1,1,1,1,1,1,2,38,37,34,34,34,38,37,30,1,3,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1
2444,1, ,4,3,7,5,5,2,2,1,1,1,1,1,2,30,15,5,35,40,40,-10,10,2,4,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,3,2
701,2, ,2,2,3,4,1,2,1,1,1,2,1,2,2,27,-7,17,31,-22,-12,8,9,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3
679,1, ,6,2,2,4,1,2,1,1,1,2,1,2,2,48,47,49,48,49,44,46,42,2,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1231,1, ,5,3,5,5,3,2,2,1,1,2,1,1,2,-22,28,4,13,13,27,-30,14,2,3,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,3
2617,1, ,3,1,5,5,3,2,2,2,2,1,2,1,2,42,38,39,8,32,23,42,30,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
829,1, ,3,3,5,5,4,1,1,1,1,1,1,1,2,23,-9,16,25,15,-5,-4,22,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3
13556,2, ,3,3,6,5,3,1,2,1,1,1,1,1,2,-39,29,33,40,41,48,14,22,1,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2
469,1, ,5,1,5,5,5,2,2,1,1,1,2,1,2,-9,-37,-37,19,25,50,-35,-10,1,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3
375,1, ,3,1,5,5,3,2,2,1,2,1,2,2,2,29,32,31,31,32,34,32,29,1,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
8978,2, ,5,1,6,5,4,2,2,2,1,2,2,2,2,-44,45,-44,44,46,46,-41,-37,2,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2
2173,2, ,4,3,5,5,5,1,1,1,1,1,1,1,2,0,40,-22,1,50,50,1,-32,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
1551,1, ,3,2,5,5,3,1,2,1,1,1,1,1,2,5,35,17,35,13,36,1,4,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2
1956,2, ,4,3,5,5,3,2,1,2,1,1,1,1,2,27,2,3,46,39,50,-10,34,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1
1790,1, ,6,1,5,5,5,2,1,1,1,1,1,1,2,-20,20,-20,20,50,50,-20,-30,1,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2
6440,1, ,6,3,5,5,6,1,2,1,1,1,1,1,2,13,-6,-22,-19,-12,-11,24,41,3,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3
636,1, ,3,1,5,5,3,1,1,1,1,1,1,1,2,24,21,28,27,28,24,27,24,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1
782,1, ,3,3,5,5,4,1,1,2,1,2,1,2,2,14,23,29,43,-3,31,42,14,1,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3
17070,2, ,5,1,5,5,3,2,1,1,1,1,1,1,2,47,-7,-8,12,-6,50,-8,10,2,5,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,3
1440,2, ,5,3,5,5,5,1,1,1,1,1,1,1,2,37,3,37,37,31,36,38,40,1,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1388,1, ,6,3,5,5,3,2,2,1,1,2,2,1,2,-15,20,15,25,25,25,0,-15,1,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,3
574,2, ,2,2,2,4,2,2,2,1,1,1,1,1,2,-10,21,20,5,44,43,5,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
416,1, ,4,3,5,5,4,2,2,2,2,2,2,2,2,47,35,34,34,27,37,22,18,2,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1
2364,1, ,3,3,5,5,3,2,2,2,2,1,2,2,2,37,38,36,33,35,35,36,35,1,4,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,1
1638,2, ,3,3,5,5,4,1,1,1,1,1,1,1,2,25,-13,-5,15,25,40,8,28,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,3
2180,1, ,3,3,7,5,6,1,1,1,1,1,1,1,2,30,-25,18,15,25,31,36,16,1,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,3
942,1, ,4,3,5,5,5,1,1,1,1,1,1,1,2,9,8,-11,-7,-1,-9,-8,5,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3
1166,1, ,6,3,5,5,3,2,2,2,2,2,2,1,2,13,-10,26,42,-11,19,14,15,1,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3
1890,2, ,5,2,2,4,1,2,2,1,1,1,2,2,2,39,16,22,15,32,44,21,29,1,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
707,1, ,3,3,5,5,4,2,1,2,1,2,1,1,2,45,42,40,49,47,44,43,40,1,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
2023,1, ,6,3,5,5,3,2,1,1,1,1,1,1,2,10,10,-15,40,15,50,-40,-10,3,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,2
548,2, ,4,3,5,5,6,2,2,1,1,2,2,2,2,36,39,34,34,41,39,40,34,1,4,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1886,2, ,3,1,5,5,2,1,2,1,1,1,1,2,2,-27,3,1,15,20,10,-20,-29,2,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,3
1161,1, ,2,1,5,5,3,2,1,1,2,2,1,2,2,42,31,48,33,38,33,21,34,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1
2111,2, ,2,2,2,4,1,2,1,1,1,1,1,1,2,10,18,9,7,27,-28,-39,-25,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3
1500,2, ,3,1,5,5,4,2,2,1,2,2,2,2,2,28,11,19,33,22,23,27,16,1,4,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,3
1970,2, ,2,2,3,4,1,2,1,1,1,1,1,1,2,1,25,-35,20,15,25,20,25,3,4,2,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,6,3
376,1, ,3,1,5,5,3,2,2,2,2,2,2,2,2,33,31,43,13,19,18,30,37,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
2582,1, ,4,1,5,5,5,2,1,1,1,2,2,2,2,39,21,25,42,46,50,43,34,2,4,3,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1269,2, ,2,2,3,4,3,1,2,1,1,1,1,1,2,24,5,0,30,34,10,-19,34,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3
616,1, ,3,3,5,5,3,2,2,2,1,2,1,2,2,-5,-5,-4,-4,-6,-5,-5,-9,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3
1319,1, ,5,3,5,5,4,2,2,1,1,1,2,1,2,11,18,1,32,41,32,1,10,2,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2
402,2, ,5,1,5,5,3,2,1,2,1,2,2,1,2,32,36,36,37,39,36,33,39,2,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1275,1, ,2,2,3,4,1,2,2,1,1,1,1,2,2,15,17,15,19,17,20,22,-7,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3
553,2, ,2,2,2,4,1,1,2,2,1,2,2,2,2,22,26,27,11,21,7,35,34,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3
6409,2, ,3,2,5,4,4,2,1,2,1,1,1,2,2,39,32,33,41,40,34,34,32,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1237,2, ,2,2,3,4,2,2,1,1,1,1,1,2,2,20,-5,15,50,20,20,-5,35,2,3,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3
835,1, ,2,2,3,4,1,1,1,1,1,1,1,1,2,33,27,25,-10,-7,25,18,-11,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
1755,2, ,2,2,3,4,1,2,2,1,1,1,1,1,2,30,-30,-50,50,29,50,-10,-10,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3
2153,1, ,3,2,5,4,4,2,1,2,1,1,1,1,2,30,31,41,31,43,35,35,31,1,5,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1
462,2, ,2,2,5,4,4,2,2,2,1,2,2,1,2,28,31,30,31,20,34,31,24,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1
1235,2, ,3,2,3,4,2,2,2,1,2,2,1,2,2,6,1,4,5,4,8,5,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3
354,2, ,3,2,3,4,2,2,2,2,1,2,1,1,2,10,31,30,18,14,20,11,25,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3
1533,2, ,2,2,3,4,1,2,1,1,1,1,2,1,2,25,21,0,-14,9,22,20,25,2,4,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,3
867,1, ,3,2,5,4,3,2,2,2,1,1,1,2,2,39,38,32,35,36,38,29,31,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1
1699,2, ,5,2,3,4,3,2,2,1,1,1,1,1,2,5,40,11,10,50,50,-20,-10,2,4,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,2
1121,2, ,2,2,2,4,5,2,1,2,1,1,1,2,2,-8,31,-41,50,28,50,-34,-38,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,10,2
843,1, ,4,2,5,4,1,2,2,2,2,1,1,2,2,-21,9,-18,1,26,37,-26,-26,2,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,3
712,2, ,3,2,5,4,2,2,1,1,1,1,1,1,2,-26,22,1,27,13,22,-30,12,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,3
1696,2, ,4,2,3,4,4,1,1,1,1,1,1,1,2,27,25,25,23,28,27,26,20,2,4,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1
2169,2, ,2,2,3,4,1,2,1,1,1,1,1,2,2,10,20,0,30,50,40,-50,-25,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,2
